url,url_length,is_ip,url_has_at_char,number_of_dots,is_https,domain_age,page_rank,url_redirection,domain_has_dash_char,url_has_https_token,has_DNS_record,A_records,avg_ttl,asn_count,AAAA_records,avg_AAAA_ttl,has_iframe,most_frequent_domain_in_anchor,most_frequent_domain_in_link,most_frequent_domain_in_source,common_page_rate,footer_common_page_rate,has_anchor_in_body,null_link_ratio,footer_null_link_ratio,phishing
http://bafybeiebnfacngbd544hnnbx45ylieqkw6zlcwogd3g7izhnp7libneboq.ipfs.dweb.link/,82,False,False,3,False,192472004.80710006,0,False,False,False,True,1,56.0,1,1,56.0,False,True,True,True,0,0,False,0,0,True
https://www.mobilegoodies4you.com/bemob/iframe/english/sierraleone/orange/survey-lander/?click_id=TDxfgxTot3bcf4FkTMUsBu&bemobdata=c%3D046114a5-faa4-4ac3-8c5a-2d2040c89d56..l%3Daa2832a8-e3ba-4635-9e88-c7cbfcfd821b..a%3D0..b%3D0..ts%3D1680340565132,247,False,False,10,True,4074583.7054560184,0,False,False,False,True,1,7196.0,1,1,7196.0,False,True,True,True,0,0,False,0,0,True
http://n1sav.bemobtrcks.com/go/046114a5-faa4-4ac3-8c5a-2d2040c89d56,67,False,False,2,False,89963934.23711705,0,False,False,False,True,1,293.0,1,1,293.0,False,True,True,True,0,0,False,0,0,True
http://dop2lz.cu.ma/instagram/login.html,40,False,False,3,False,0,0,False,False,False,True,1,3597.0,1,0,0,False,False,True,True,0.043478260869565216,0.05263157894736842,True,0.0,0.0,True
http://nyshzng.bond/,20,False,False,1,False,2263430.929522991,0,False,False,False,True,1,595.0,1,0,0,False,False,False,True,1.0,0,True,0.0,0,True
http://www.36595.at/sports/base/,32,False,False,2,False,0,0,False,False,False,True,1,4.0,1,0,0,False,True,False,True,0.3492063492063492,0,True,0.007936507936507936,0,True
http://r9ogn4.webwave.dev/,26,False,False,2,False,128934000.32200289,0,False,False,False,True,2,596.0,1,0,0,False,True,True,True,0,0,False,0,0,True
http://alaashaban29.github.io/Netflix-Page-Vanilla-Js/,54,False,False,2,False,0,1.58,False,False,False,True,4,3597.0,1,4,3597.0,False,True,True,True,1.0,1.0,True,1.0,1.0,True
http://itzakio.github.io/facebook-signup/,41,False,False,2,False,0,0,False,False,False,True,4,3597.0,1,4,3597.0,False,True,True,True,0.9787234042553191,1.0,True,0.9787234042553191,1.0,True
http://www.test1234-1.online/plala.or.jp,40,False,False,4,False,49689190.33186293,0,False,True,False,True,1,594.0,1,0,0,False,True,True,True,1.0,0,True,1.0,0,True
http://ptonr7.webwave.dev/,26,False,False,2,False,128934026.68203998,0,False,False,False,True,2,596.0,1,0,0,False,True,True,True,0,0,False,0,0,True
http://jairramirez8.github.io/clon_login_facebook_app/,54,False,False,2,False,0,0,False,False,False,True,4,3597.0,1,4,3597.0,False,True,True,True,1.0,0,True,1.0,0,True
http://codewithbehzad.github.io/Instagram-Login-Clone/,54,False,False,2,False,0,0,False,False,False,True,4,3597.0,1,4,3597.0,False,True,True,True,1.0,0,True,1.0,0,True
http://aayush1542.github.io/netflix/,36,False,False,2,False,0,1.58,False,False,False,True,4,3596.0,1,4,3596.0,False,True,True,True,1.0,0,True,0.0,0,True
http://instagram.leiladjedidi.com/,34,False,False,2,False,219664714.090096,0,False,False,False,True,1,1587.0,1,0,0,False,True,False,True,0,0,False,0,0,True
http://trishitchar.github.io/Facebook-interface-using-html-css.github.io,72,False,False,4,False,0,0,False,False,False,True,4,3597.0,1,4,3597.0,False,True,False,True,1.0,0,True,1.0,0,True
http://www.officesoftcn.com/,28,False,False,2,False,41504833.162951946,2.43,False,False,False,True,1,49.0,1,0,0,False,True,True,True,0.058823529411764705,0.1111111111111111,True,0.0,0.0,True
http://mail-101175.square.site/,31,False,False,2,False,0,0,False,True,False,True,2,40.0,1,0,0,False,True,True,True,0,0,False,0,0,True
http://n3dcj-maaaa-aaaad-qal3q-cai.raw.ic0.app/,47,False,False,3,False,90283464.67539,0,False,True,False,True,4,5.0,1,4,4.0,False,True,True,True,0,0,False,0,0,True
http://ggeeminiillogin.godaddysites.com/,40,False,False,2,False,295579589.3955791,1.73,False,False,False,True,2,597.0,1,0,0,False,False,False,True,1.0,0,True,0.0,0,True
http://attt-101790.weeblysite.com/,34,False,False,2,False,324484071.555542,0,False,True,False,True,2,7191.0,1,0,0,False,True,True,True,0,0,False,0,0,True
http://bafybeibp3rkdbtxtt6atfwja2ffej6dnj7fujw3ngzj35qb7gz4efkqu7q.ipfs.dweb.link/,82,False,False,3,False,192472192.15967393,0,False,False,False,True,1,56.0,1,1,56.0,False,True,False,True,1.0,0,True,1.0,0,True
http://package2021.blogspot.cz/,31,False,False,2,False,0,0,False,False,False,True,1,294.0,1,1,294.0,False,False,False,True,0.3076923076923077,0.5,True,0.0,0.0,True
http://att-106yahh.weeblysite.com/,34,False,False,2,False,324484095.531759,0,False,True,False,True,2,7191.0,1,0,0,False,True,True,True,0,0,False,0,0,True
http://www.amazcecm-co-jp.amazaeocn.ypkh.xyz/,45,False,False,4,False,30257704.72569394,0,False,True,False,True,1,596.0,1,0,0,False,True,True,True,0,0,False,0,0,True
http://tut422.webwave.dev/,26,False,False,2,False,128934176.01206589,0,False,False,False,True,2,596.0,1,0,0,False,True,True,True,0,0,False,0,0,True
http://security-page-community-standards.blogspot.li/,53,False,False,2,False,0,0,False,True,False,True,1,259.0,1,1,259.0,False,False,False,True,1.0,0,True,0.0,0,True
http://bafybeie5f5zmnofaardfauktuutu6zxh6pju6itev6tgck7kdwezlbmvga.ipfs.dweb.link/,82,False,False,3,False,192472245.03500295,0,False,False,False,True,1,57.0,1,1,56.0,False,True,False,True,0.8,0,True,0.8,0,True
http://multidexchain.com/,25,False,False,1,False,10296641.535440922,0,False,False,False,True,1,295.0,1,0,0,False,True,True,True,0.6428571428571429,0.75,True,0.21428571428571427,0.75,True
http://ogersronson.com/client,29,False,False,1,False,20041847.34632206,0,False,False,False,True,1,7194.0,1,0,0,True,True,False,True,0.08695652173913043,0.03225806451612903,True,0.08695652173913043,0.0,True
http://vakif.urun-ilan.com.tr/,30,False,False,3,False,329448.37542295456,0,False,True,False,True,1,7194.0,1,0,0,False,True,True,True,0.6,0,True,0.6,0,True
http://sumadigital.in/movie/lot/sk/payment.php%5Cr%5Cnthreat%20level:%20exactly%5Cr%5Cnprecision:%20high%5Cr%5Cn,112,False,False,2,False,115197926.33919,0,False,False,False,True,1,7196.0,1,0,0,False,True,True,True,0,0,False,0,0,True
https://swissttpstt.com/swiis1/swiis/,37,False,False,1,True,136585.39176893234,0,False,False,False,True,1,895.0,1,0,0,False,True,True,True,1.0,1.0,True,1.0,1.0,True
https://myparcels-globalptracklng.10web.site/tracking/contract/?fdv12df152,74,False,False,2,True,0,0,False,True,False,True,1,3597.0,1,0,0,False,False,False,True,0.11801242236024845,0.047619047619047616,True,0.11801242236024845,0.047619047619047616,True
http://mypckagestracklng-postal.10web.site/track/contract/index9.php,68,False,False,3,False,0,0,False,True,False,True,1,3597.0,1,0,0,False,False,False,True,0.11801242236024845,0.047619047619047616,True,0.11801242236024845,0.047619047619047616,True
http://ipbforum.autos/,22,False,False,1,False,0,0,False,False,False,True,1,3597.0,1,0,0,False,False,True,True,0.5,0,True,0.0,0,True
https://kous1608.github.io/facebook_test.github.io,50,False,False,4,True,0,0,False,False,False,True,4,3595.0,1,4,3595.0,True,False,True,True,0.03333333333333333,0,True,0.0,0,True
https://gvobafzijn.duckdns.org/,31,False,False,2,True,0,0,False,False,False,True,1,57.0,1,0,0,False,True,True,True,0.25,0,True,0.25,0,True
https://sourav416.github.io/fb/,31,False,False,2,True,0,0,False,False,False,True,4,3597.0,1,4,3597.0,False,True,True,True,0,0,False,0,0,True
https://fb-restriction-case-cca04.web.app/,42,False,False,2,True,0,0,False,True,False,True,1,7197.0,1,1,7197.0,False,True,True,True,0,0,False,0,0,True
https://coffylosophy.com/see/ruv/8610622/Login.php,50,False,False,2,True,10220778.810952902,0,False,False,False,True,1,595.0,1,0,0,False,True,True,True,1.0,0,True,1.0,0,True
https://ipfs.io/ipfs/QmT9sXh1ntatXczzycYqCHpHVHTshx2FL9Gx8bcKxMSKaR?fi,70,False,False,1,True,282617836.30478597,5.82,False,False,False,True,1,3597.0,1,1,3597.0,True,True,False,True,0,0,False,0,0,True
http://www.void.market/NGOMBAPATRICK/ANOTHERGODFRIEND/OFMYOWNTHANKYOU/INORGOFOGETYOU/home/,90,False,False,2,False,167181183.41252398,2.76,False,False,False,True,1,7194.0,1,0,0,False,True,True,True,1.0,0,True,1.0,0,True
http://dhlauthentification.com/,31,False,False,1,False,108856.16890501976,0,False,False,False,True,1,3595.0,1,0,0,False,True,True,True,0,0,False,0,0,True
http://luboshijkibe.xyz/,24,False,False,1,False,102813.3956580162,0,False,False,False,True,1,595.0,1,0,0,False,True,False,True,0,0,False,0,0,True
http://upnaqtixpi.duckdns.org/,30,False,False,2,False,0,0,False,False,False,True,1,56.0,1,0,0,False,True,True,True,0.25,0,True,0.25,0,True
http://vcahcfilkn.duckdns.org/,30,False,False,2,False,0,0,False,False,False,True,1,56.0,1,0,0,False,True,True,True,0.25,0,True,0.25,0,True
http://wvboocxqdb.duckdns.org/,30,False,False,2,False,0,0,False,False,False,True,1,57.0,1,0,0,False,True,True,True,0.25,0,True,0.25,0,True
http://wdjaqytxml.duckdns.org/,30,False,False,2,False,0,0,False,False,False,True,1,57.0,1,0,0,False,True,True,True,0.25,0,True,0.25,0,True
http://wrdywiqxjh.duckdns.org/,30,False,False,2,False,0,0,False,False,False,True,1,56.0,1,0,0,False,True,True,True,0.25,0,True,0.25,0,True
http://rdealvdecg.duckdns.org/,30,False,False,2,False,0,0,False,False,False,True,1,57.0,1,0,0,False,True,True,True,0.6666666666666666,0,True,0.0,0,True
http://nkruhyregl.duckdns.org/,30,False,False,2,False,0,0,False,False,False,True,1,57.0,1,0,0,False,True,True,True,0.6666666666666666,0,True,0.0,0,True
http://nenzgrhxmo.duckdns.org/,30,False,False,2,False,0,0,False,False,False,True,1,57.0,1,0,0,False,True,True,True,0.6666666666666666,0,True,0.0,0,True
http://stwjmuzdra.duckdns.org/,30,False,False,2,False,0,0,False,False,False,True,1,57.0,1,0,0,False,True,True,True,0.6666666666666666,0,True,0.0,0,True
http://rpraqxadrn.duckdns.org/,30,False,False,2,False,0,0,False,False,False,True,1,57.0,1,0,0,False,True,True,True,0.6666666666666666,0,True,0.0,0,True
http://rogcsytmew.duckdns.org/,30,False,False,2,False,0,0,False,False,False,True,1,57.0,1,0,0,False,True,True,True,0.6666666666666666,0,True,0.0,0,True
https://news-site.is/,21,False,False,1,True,72114.82540893555,0,False,True,False,True,1,115.0,1,0,0,False,True,True,True,0,0,False,0,0,True
https://lifenet-seimei.xyz/line.php,35,False,False,2,True,33499.882600069046,0,False,True,False,True,1,296.0,1,0,0,False,True,False,True,1.0,0,True,1.0,0,True
https://hotm.art/RTLT2Uv5,25,False,False,1,True,179363445.16373706,4.87,False,False,False,True,3,52.0,1,0,0,False,True,True,True,0.9678899082568807,0.984375,True,0.0,0.0,True
https://app-a6986d74-0833-409c-8e96-76b852e3eb6b.cleverapps.io/swisspost/?pwd=swisspost,87,False,False,2,True,0,0,False,True,False,True,2,3592.0,1,0,0,False,True,True,True,0,0,False,0,0,True
https://service-restricted.start.page/,38,False,False,2,True,66940326.45453501,0,False,True,False,True,2,296.0,1,2,296.0,False,False,False,True,0.6666666666666666,0,True,0.0,0,True
https://wan.cresnew.com/,24,False,False,2,True,25586929.89554596,0,False,False,False,True,2,296.0,1,2,296.0,False,False,True,True,1.0,0,True,0.0,0,True
https://gl3.guru/support-center,31,False,False,1,True,13491346.448519945,0,False,False,False,True,2,294.0,1,2,294.0,False,False,False,True,0.6666666666666666,1.0,True,0.0,0.0,True
https://lensprotocols-airdrop.com/claim.html,44,False,False,2,True,167385.50427103043,0,False,True,False,True,2,296.0,1,2,296.0,True,True,True,True,0.2,0,True,0.0,0,True
https://llppsbedtfhf.weebly.com/,32,False,False,2,True,539293056.3099339,0,False,False,False,True,2,7196.0,1,0,0,False,True,False,True,0.3333333333333333,0,True,0.3333333333333333,0,True
https://alliegro-kalls206.nearby.sbs/?tranzakt1682877441528,59,False,False,2,True,0,0,False,True,False,True,2,297.0,1,2,297.0,False,True,True,True,0,0,False,0,0,True
https://io-pad.top/?offer=1inch,31,False,False,1,True,16367.024121046066,0,False,True,False,True,2,293.0,1,2,293.0,False,True,True,True,0.031496062992125984,0.07407407407407407,True,0.031496062992125984,0.0,True
https://dhlexpress.997967.saudediaria.club/verfolgung/4396576?page=007,70,False,False,3,True,14093434.411122084,0,False,False,False,True,1,586.0,1,0,0,False,True,True,True,0,0,False,0,0,True
https://remouit.fr/wp-admin/httpswwwflytapcom/httpswwwflytapcom/,64,False,False,1,True,353728325.036782,2.8,False,False,False,True,1,7194.0,1,0,0,False,True,False,True,0,0,False,0,0,True
http://bestbuyfocusfeatures.com.istemp.com/,43,False,False,3,False,584573669.501365,0,False,False,False,True,1,297.0,1,0,0,False,True,True,True,0,0,False,0,0,True
https://nbg-access.com/,23,False,False,1,True,108745.38473296165,0,False,True,False,True,1,593.0,1,0,0,False,True,True,True,0.1111111111111111,0,True,0.0,0,True
https://bimsaxsblo30.net/,25,False,False,1,True,139934.06512403488,0,False,False,False,True,1,296.0,1,0,0,True,True,False,True,1.0,0,True,0.0,0,True
https://billionaire-club.main.jp/wp/ssl/ssl/PortailAS/appmanager/PortailAS/assure_somtc=true/2f341159de1ac9590919e4428bb85d79,125,False,False,2,True,0,0,False,True,False,True,1,596.0,1,0,0,False,True,True,True,0.14285714285714285,0,True,0.14285714285714285,0,True
https://2023hediyeniz.com/tr/garanti_/bekleyin.php,50,False,False,2,True,69529.20246696472,0,False,False,False,True,2,296.0,1,2,296.0,False,True,True,True,0.4117647058823529,0,True,0.4117647058823529,0,True
http://decentralizedfinance.sa.com/mdi-file/VerificationAttempt.php,67,False,False,3,False,0,0,False,False,False,True,1,7197.0,1,0,0,True,False,False,True,0.2,0,True,0.0,0,True
http://mulberry-pie-koi.glitch.me/,34,False,False,2,False,0,0,False,True,False,True,4,57.0,1,0,0,False,True,False,True,1.0,0,True,1.0,0,True
https://dhlexpresse-qa.com/public/Bb5qWzzKcnMtrATRuGDakEmYpL0AZS96,66,False,False,1,True,457921.7967200279,0,False,True,False,True,1,3594.0,1,0,0,False,True,True,True,0,0,False,0,0,True
https://goldiptv.us/pl/in/main/?inpost_id=1T1hE9XTKxb4yVBcwAgpN79sbAGvckiF&country=&iso=,88,False,False,1,True,11164704.31396389,0,False,False,False,True,1,7190.0,1,0,0,True,True,True,True,0.0821917808219178,0.42857142857142855,True,0.0684931506849315,0.0,True
http://www.ims-fe.com/pascal/,29,False,False,2,False,555983401.748363,0,False,True,False,True,1,7196.0,1,0,0,False,False,False,True,0.3333333333333333,0,True,0.0,0,True
https://maiair.com/bin/CA/f6683e1180416f5/rgn.php/,50,False,False,2,True,704127232.4137559,4.88,False,False,False,True,2,296.0,1,2,296.0,False,True,True,True,1.0,0,True,1.0,0,True
https://navy-federal-support.com/login.php/,43,False,False,2,True,233281.34714102745,0,False,True,False,True,1,7195.0,1,0,0,False,True,True,True,0,0,False,0,0,True
https://satthubanhang.net/wp-includes/js/blocks/,48,False,False,1,True,23289212.74659705,0,False,False,False,True,1,3591.0,1,0,0,False,True,True,True,0,0,False,0,0,True
https://my-site-107371-107732.square.site/,42,False,False,2,True,0,0,False,True,False,True,2,57.0,1,0,0,False,True,True,True,0,0,False,0,0,True
https://elevated-leisure.com/all/login.php?idsmt=10123005600&nextfunck=10130550000,82,False,False,2,True,26970680.60639596,0,False,True,False,True,1,596.0,1,0,0,True,True,True,True,0.6666666666666666,0.5,True,0.6666666666666666,0.0,True
http://modix.ml/,16,False,False,1,False,0,0,False,False,False,True,1,3596.0,1,0,0,False,True,True,True,0,0,False,0,0,True
https://ygn.d79.mywebsitetransfer.com/,38,False,False,3,True,110232383.50961995,0,False,False,False,True,1,596.0,1,0,0,False,True,True,True,0,0,True,0,0,True
http://apllied.click/,21,False,False,1,False,0,0,False,False,False,True,1,1797.0,1,1,1797.0,False,False,True,True,1.0,0,False,0.0,0,True
https://bafybeiasz3wbij54fe3wqa7iv5pojte7fbc7tfncdnlkbnfnr2rmafkqti.ipfs.cf-ipfs.com/,85,False,False,3,True,139366400.73772192,0,False,True,False,True,2,259.0,1,2,258.0,False,False,True,True,0.5,0,True,0.0,0,True
https://bafybeie3l3xwy6t755uhhqsdivqq7m4bjr65zzyeqqkseg7hfly2lxhu4y.ipfs.cf-ipfs.com/,85,False,False,3,True,139366403.58013606,0,False,True,False,True,2,255.0,1,2,255.0,False,False,True,True,0.5,0,True,0.0,0,True
https://bafybeick3pbnsgzduc5mw5ll45yl554z2xubqlrackpvfypkix6xohntuy.ipfs.cf-ipfs.com/,85,False,False,3,True,139366406.6455729,0,False,True,False,True,2,253.0,1,2,252.0,False,False,False,True,0.2,0,True,0.0,0,True
https://bafybeielzcjqez6unsl4mpmbecohdlqkefuwfby6wgiznpwioy7gmifzsq.ipfs.nftstorage.link/3message.html,102,False,False,4,True,38814047.896028996,0,False,False,False,True,2,294.0,1,2,294.0,False,True,False,True,0.8,0,True,0.8,0,True
https://bafybeiacfgpk53mjw3zh5a4ahzgtwvh7as4wowbrd2anygi7l5fooxhdci.ipfs.infura-ipfs.io/office.html,99,False,False,4,True,102993276.28229809,0,False,True,False,True,6,54.0,1,0,0,False,True,False,True,1.0,1.0,True,1.0,1.0,True
https://bafybeielzcjqez6unsl4mpmbecohdlqkefuwfby6wgiznpwioy7gmifzsq.ipfs.infura-ipfs.io/3message.html,101,False,False,4,True,102993280.23516798,0,False,True,False,True,6,50.0,1,0,0,False,True,False,True,0.8,0,True,0.8,0,True
https://bafybeie3l3xwy6t755uhhqsdivqq7m4bjr65zzyeqqkseg7hfly2lxhu4y.ipfs.nftstorage.link/,89,False,False,3,True,38814061.906849146,0,False,False,False,True,2,295.0,1,2,295.0,False,True,False,True,1.0,0,True,0.0,0,True
https://bafybeibtzwk4n6aishsypwnt3w5b7wmqeft7gsptjztz6isbqogvt7l7zm.ipfs.nftstorage.link/,89,False,False,3,True,38814064.67939901,0,False,False,False,True,2,297.0,1,2,297.0,False,False,True,True,0.5,0,True,0.0,0,True
https://bafybeifzf2brf3csqsrf7zuituftrk65n7aue6bgmwf4cnjzczm4iby27m.ipfs.infura-ipfs.io/webapps.html,100,False,False,4,True,102993291.67914295,0,False,True,False,True,6,38.0,1,0,0,False,True,False,True,0.25,0,True,0.25,0,True
https://bafybeibtzwk4n6aishsypwnt3w5b7wmqeft7gsptjztz6isbqogvt7l7zm.ipfs.infura-ipfs.io/,88,False,False,3,True,102993296.19222689,0,False,True,False,True,6,34.0,1,0,0,False,True,False,True,1.0,0,True,1.0,0,True
https://bafybeick3pbnsgzduc5mw5ll45yl554z2xubqlrackpvfypkix6xohntuy.ipfs.nftstorage.link/,89,False,False,3,True,38814085.770509005,0,False,False,False,True,2,296.0,1,2,296.0,False,False,False,True,0.2,0,True,0.0,0,True
https://bafybeiasz3wbij54fe3wqa7iv5pojte7fbc7tfncdnlkbnfnr2rmafkqti.ipfs.infura-ipfs.io/,88,False,False,3,True,102993313.21901608,0,False,True,False,True,6,17.0,1,0,0,False,True,False,True,1.0,0,True,0.0,0,True
https://bafybeick3pbnsgzduc5mw5ll45yl554z2xubqlrackpvfypkix6xohntuy.ipfs.infura-ipfs.io/,88,False,False,3,True,102993318.05103493,0,False,True,False,True,6,13.0,1,0,0,False,False,False,True,0.2,0,True,0.0,0,True
https://bafybeie3l3xwy6t755uhhqsdivqq7m4bjr65zzyeqqkseg7hfly2lxhu4y.ipfs.infura-ipfs.io/,88,False,False,3,True,102993322.55693507,0,False,True,False,True,6,8.0,1,0,0,False,True,False,True,1.0,0,True,0.0,0,True
https://bafybeiasz3wbij54fe3wqa7iv5pojte7fbc7tfncdnlkbnfnr2rmafkqti.ipfs.nftstorage.link/,89,False,False,3,True,38814104.74228716,0,False,False,False,True,2,295.0,1,2,295.0,False,True,False,True,1.0,0,True,0.0,0,True
https://bafybeiasz3wbij54fe3wqa7iv5pojte7fbc7tfncdnlkbnfnr2rmafkqti.ipfs.dweb.link/,83,False,False,3,True,195492029.8701141,0,False,False,False,True,1,34.0,1,1,33.0,False,True,False,True,1.0,0,True,0.0,0,True
https://gateway.pinata.cloud/ipfs/bafybeielzcjqez6unsl4mpmbecohdlqkefuwfby6wgiznpwioy7gmifzsq/3message.html,107,False,False,3,True,148440446.78407598,5.51,False,False,False,True,2,295.0,1,2,295.0,False,True,False,True,0.8,0,True,0.8,0,True
https://ipfs.eth.aragon.network/ipfs/bafybeiacfgpk53mjw3zh5a4ahzgtwvh7as4wowbrd2anygi7l5fooxhdci/office.html,108,False,False,4,True,0,3.32,False,False,False,True,1,296.0,1,0,0,False,True,False,True,1.0,1.0,True,1.0,1.0,True
https://apple--id.firebaseapp.com/,34,False,False,2,True,0,0,False,True,False,True,1,297.0,1,1,297.0,False,True,True,True,0,0,False,0,0,True
https://bafybeibtzwk4n6aishsypwnt3w5b7wmqeft7gsptjztz6isbqogvt7l7zm.ipfs.dweb.link/,83,False,False,3,True,195492076.93215203,0,False,False,False,True,1,53.0,1,1,53.0,False,True,False,True,1.0,0,True,1.0,0,True
https://af7d0jm.firebaseapp.com/,32,False,False,2,True,0,0,False,False,False,True,1,297.0,1,1,297.0,False,True,True,True,0,0,False,0,0,True
https://bafybeie3l3xwy6t755uhhqsdivqq7m4bjr65zzyeqqkseg7hfly2lxhu4y.ipfs.dweb.link/,83,False,False,3,True,195492083.34489202,0,False,False,False,True,1,57.0,1,1,57.0,False,True,False,True,1.0,0,True,0.0,0,True
https://bafybeick3pbnsgzduc5mw5ll45yl554z2xubqlrackpvfypkix6xohntuy.ipfs.dweb.link/,83,False,False,3,True,195492086.11504912,0,False,False,False,True,1,57.0,1,1,57.0,False,False,False,True,0.2,0,True,0.0,0,True
https://napolepce.cz/wp-admin/@HLD/GlobalSources/?email=y-shirakawa@optex-fa.com,80,False,True,2,True,222254198.82583094,0,False,False,False,True,1,3596.0,1,0,0,False,True,True,True,0,0,False,0,0,True
http://ales.nysa.pl/media/ppq,29,False,False,2,False,288853229.278492,0,False,False,False,True,1,3597.0,1,0,0,False,True,True,True,0.875,0,True,0.875,0,True
http://595221.selcdn.ru/qwerty-ohdhdjejnnad-najahhy/index8.html,63,False,False,3,False,352348020.01777697,0,False,False,False,True,1,897.0,1,1,897.0,False,True,False,True,1.0,0,True,1.0,0,True
https://liebe-hoffnung.eu/loginn.html,37,False,False,2,True,0,0,False,True,False,True,1,3596.0,1,1,3596.0,True,True,False,True,0.975609756097561,1.0,True,0.0,0.0,True
https://do-you-want-to-build-a-meth-lab.gq/,43,False,False,1,True,0,0,False,True,False,True,1,297.0,1,0,0,False,True,False,True,0,0,False,0,0,True
http://vinhxuanngogia.net/personastransacciones/sucarsal/PASWORD.php/mua/js/patterns/validations.js/mua/,104,False,False,3,False,346344170.0976081,1.52,False,False,False,True,1,7195.0,1,0,0,False,True,True,True,0,0,False,0,0,True
https://call.pagamentorapido.com/storage/env/post-Online-checking/fdf67/?8273345,80,False,False,2,True,85513308.69583702,0,False,False,False,True,1,297.0,1,0,0,False,True,True,True,0,0,False,0,0,True
http://www.verificationyahoo.shine.com.ng/,42,False,False,4,False,0,0,False,False,False,True,1,7197.0,1,0,0,False,False,False,True,0.3333333333333333,0,True,0.0,0,True
https://humanrights.mw/oldie/rule/hb0lqc/cHJhbmF5LmFncmF3YWxAZnJhY3RhbGFuYWx5dGljcy5jb20=,89,False,False,1,True,0,3.11,False,False,False,True,1,7196.0,1,0,0,False,True,True,True,0,0,False,0,0,True
https://www.ihnf.in/,20,False,False,2,True,5344463.394824982,0,False,False,False,True,1,1796.0,1,1,1796.0,False,True,True,True,0,0,True,0,0,True
https://meta-account-quality-11297919.firebaseapp.com/,54,False,False,2,True,0,0,False,True,False,True,1,297.0,1,1,297.0,False,True,True,True,0,0,False,0,0,True
https://meta-account-quality-11297919.web.app/,46,False,False,2,True,0,0,False,True,False,True,1,7197.0,1,1,7197.0,False,True,True,True,0,0,False,0,0,True
https://login-to--amzprime.web.app/,35,False,False,2,True,0,0,False,True,False,True,1,7197.0,1,1,7197.0,False,True,True,True,0,0,False,0,0,True
https://login-to--amzprime.firebaseapp.com/,43,False,False,2,True,0,0,False,True,False,True,1,297.0,1,1,297.0,False,True,True,True,0,0,False,0,0,True
http://well0.benveronis.com/l/,30,False,False,2,False,499702622.980067,0,False,False,False,True,1,296.0,1,0,0,True,True,False,True,1.0,0,True,1.0,0,True
http://x3nmt.pubgm.asia/,24,False,False,2,False,3824971.277276039,0,False,False,False,True,2,292.0,1,2,292.0,False,True,False,True,0.75,0,True,0.0,0,True
https://1stcitygroup.com/,25,False,False,1,True,26165315.278934956,0,False,False,False,True,1,116.0,1,0,0,False,True,True,True,1.0,0,True,1.0,0,True
https://pub-072ea4999caf41fb8e903000d1345f27.r2.dev/auth.html?email=3mail@b.c,77,False,True,4,True,22125145.877810955,0,False,True,False,True,2,296.0,1,2,296.0,False,True,True,True,0,0,False,0,0,True
http://ancienthotties.com/new/auth/5/4/2023/3mail@b.c,53,False,True,2,False,93609948.92578912,0,False,False,False,True,1,3596.0,1,0,0,False,True,True,True,0,0,False,0,0,True
https://chatter-conscious-baryonyx.glitch.me/,45,False,False,2,True,0,0,False,True,False,True,4,57.0,1,0,0,False,True,True,True,0,0,False,0,0,True
https://submit-coinbase.com/login.php/,38,False,False,2,True,335546.98680591583,0,False,True,False,True,2,295.0,1,2,295.0,True,False,True,True,0.3333333333333333,0,True,0.0,0,True
https://www.metamsk.co/,23,False,False,2,True,320683.2963049412,0,False,False,False,True,2,297.0,1,2,297.0,True,False,False,True,0.037037037037037035,0.25,True,0.0,0.0,True
http://www.mjaymu1hetu3dgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html,89,False,False,4,False,179473517.881351,0,False,False,False,True,1,3546.0,1,0,0,False,False,False,True,0.1,0,True,0.0,0,True
http://www.phreshphoto.com/Parppea/ourtime123/ourtime.php,57,False,False,3,False,425506197.364964,0,False,False,False,True,1,7196.0,1,0,0,False,True,True,True,0,0,False,0,0,True
https://att-107489-107815yoomimi.weeblysite.com/,48,False,False,2,True,327504360.72119,0,False,True,False,True,2,7196.0,1,0,0,False,True,True,True,0,0,False,0,0,True
http://ventacuentas.github.io/Netflix/,38,False,False,2,False,0,0,False,False,False,True,4,3597.0,1,4,3597.0,False,True,True,True,1.0,0,True,1.0,0,True
https://loadingonlinedocumenfax-1318069902.cos.ap-tokyo.myqcloud.com/loadingonlinedocumentfax.html,98,False,False,5,True,316604005.9818809,0,False,True,False,True,2,55.0,1,0,0,False,True,True,True,0,0,False,0,0,True
https://www--wellsfargo--com--xt49329d48d6c.wsipv6.com/,55,False,False,2,True,64073790.870955944,0,False,True,False,True,1,56.0,1,1,56.0,False,True,False,True,0.17040358744394618,0.3888888888888889,True,0.17040358744394618,0.3888888888888889,True
http://43.134.227.225/v3/signin/identifier?dsh=S-217540568:1664285100464561&continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&passive=1209600&xrealip=107.178.231.251&flowName=GlifWebSignIn&flowEntry=ServiceLogin&ifkv=AQDHYWrEhpfF0m2Zv4aZ4-FqIyX1d703tWGU2wn-E2M6ZHRf46NSbRssQcaxzhbEBwTwB_ecuy38JA,323,True,False,10,False,0,0,True,False,True,False,0,0,0,0,0,False,False,True,True,0.25,0.3333333333333333,True,0.0,0.0,True
